label,Bal.Acc_mean,Bal.Acc_std,MCC_mean,MCC_std,F1_mean,F1_std,ROC_AUC_mean,ROC_AUC_std,PR_AUC_mean,PR_AUC_std,Precision_mean,Precision_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std
clean,0.5459243051417914,0.04599959396288618,0.08888204575355162,0.09263062910953905,0.10214177978883861,0.09501295169710926,0.7759792824039421,0.06744498395477133,0.11396088504137432,0.04527525019429493,0.10303030303030303,0.0971589063144327,0.10476190476190475,0.0989743318610787,0.9870867055216779,0.009170581484487616
clove,0.7329358572669197,0.10277443113951461,0.3779073556776258,0.17459174280905704,0.3704716336295283,0.17429945928396354,0.9034990905335079,0.08794325089990342,0.42158941238465103,0.19006894930290139,0.31936507936507935,0.1776445078706876,0.47333333333333333,0.20602049520483257,0.9925383812005059,0.0032756773189777178
cocoa,0.683843508849175,0.048516348649510266,0.3997134159479757,0.11010652561451428,0.4057407407407407,0.10567812896250146,0.889499521691693,0.016047126095409613,0.3770185445870613,0.10879314441706632,0.460442868958998,0.16310495311711232,0.38,0.09710361234882524,0.98768701769835,0.007228600819893543
coconut,0.7414275146895345,0.03285649467665166,0.4543072463491473,0.07071532361763413,0.4617859764749186,0.07059231818673005,0.9224683162424112,0.013361476642562318,0.45524600778887886,0.09148364033330558,0.44127077223851413,0.0992222166941976,0.49532163742690055,0.0652345218267693,0.9875333919521683,0.005336501841577522
coffee,0.7057723395803043,0.11024510318816731,0.3311029623148188,0.1485552128568464,0.33310271918646295,0.1494271655685196,0.9395556733337947,0.010104287956586935,0.369968630441776,0.11166432947184576,0.28914728682170543,0.08664665835157433,0.4331202131202131,0.23088394513820346,0.9784244660403955,0.011050137776003126
cognac,0.7914185277035086,0.06780295015405305,0.4579663281201397,0.0912706264417436,0.4504620508490477,0.10096698155025592,0.9490180735308685,0.0176564174649297,0.43099861260459466,0.06357266053037107,0.38781460298998816,0.14131729102695686,0.611231884057971,0.1470496803315542,0.9716051713490461,0.021319076106233573
cooked,0.710788636740871,0.12089145156255426,0.22154990971111949,0.07996135122432872,0.19865180544425826,0.05003564667459947,0.857818863499619,0.055971577781165786,0.14732195372493442,0.04724226807654202,0.13356064580054786,0.03378705838865883,0.47568627450980394,0.2686788473266345,0.9458909989719382,0.028718446788980185
cooling,0.6959292806435349,0.044967431615668574,0.2950827388924232,0.059820382800326956,0.29082458160733826,0.08860656556627841,0.8765999419394592,0.029422124107758393,0.2733132365443042,0.05605584646616803,0.25660493177593036,0.10890660155959742,0.4279411764705882,0.13659241378936768,0.9639173848164816,0.04781109253600078
cortex,0.5534540329220562,0.09345714956618174,0.06929914121350525,0.09243053197853446,0.05959001782531194,0.06982881384727294,0.7306295708597557,0.07145216144632821,0.09191110136870692,0.07679969421511135,0.08801742919389977,0.1418662878891103,0.13095238095238093,0.2099427629589095,0.9759556848917315,0.03123454013414672
coumarinic,0.6783715690086234,0.07362408728969214,0.34997460288821525,0.058359495390989446,0.3430860805860806,0.05962665460113538,0.9161210273811793,0.035176660266742835,0.3210227835023662,0.05782037251600504,0.38106060606060604,0.1231963538332046,0.3648717948717949,0.15319802043376987,0.9918713431454519,0.006358224684762562
