Fold,Model,Config,Label,Threshold,TP,TN,FP,FN,Bal.Acc,MCC,F1,ROC_AUC,PR_AUC,Precision,Sensitivity,Specificity
2,KNN,KNN_n_neighbors=21_metric=euclidean,meta_woody,0.15,175,550,233,39,0.76,0.434,0.563,0.84,0.614,0.429,0.818,0.702
2,KNN,KNN_n_neighbors=21_metric=euclidean,meta_green,0.4,364,312,241,80,0.692,0.391,0.694,0.772,0.714,0.602,0.82,0.564
2,KNN,KNN_n_neighbors=21_metric=euclidean,meta_spicy,0.3,135,614,166,82,0.705,0.368,0.521,0.774,0.514,0.449,0.622,0.787
2,KNN,KNN_n_neighbors=21_metric=euclidean,meta_animal_musk,0.25,78,756,89,74,0.704,0.393,0.489,0.778,0.482,0.467,0.513,0.895
2,KNN,KNN_n_neighbors=21_metric=euclidean,meta_earthy,0.25,121,667,119,90,0.711,0.403,0.537,0.777,0.575,0.504,0.573,0.849
2,KNN,KNN_n_neighbors=21_metric=euclidean,meta_citrus,0.25,54,807,83,53,0.706,0.37,0.443,0.829,0.412,0.394,0.505,0.907
2,KNN,KNN_n_neighbors=21_metric=euclidean,meta_chemical,0.35,332,350,227,88,0.699,0.395,0.678,0.764,0.692,0.594,0.79,0.607
2,KNN,KNN_n_neighbors=21_metric=euclidean,meta_gourmand,0.45,130,671,82,114,0.712,0.445,0.57,0.827,0.646,0.613,0.533,0.891
2,KNN,KNN_n_neighbors=21_metric=euclidean,meta_powdery_amber,0.3,137,612,167,81,0.707,0.372,0.525,0.785,0.489,0.451,0.628,0.786
2,KNN,KNN_n_neighbors=21_metric=cosine,meta_floral,0.4,180,615,122,80,0.763,0.503,0.641,0.854,0.675,0.596,0.692,0.834
2,KNN,KNN_n_neighbors=21_metric=cosine,meta_fruity,0.4,368,365,179,85,0.742,0.484,0.736,0.837,0.808,0.673,0.812,0.671
2,KNN,KNN_n_neighbors=21_metric=cosine,meta_sweet,0.4,269,351,262,115,0.637,0.266,0.588,0.708,0.6,0.507,0.701,0.573
2,KNN,KNN_n_neighbors=21_metric=cosine,meta_woody,0.2,170,585,198,44,0.771,0.461,0.584,0.854,0.627,0.462,0.794,0.747
2,KNN,KNN_n_neighbors=21_metric=cosine,meta_green,0.3,390,262,291,54,0.676,0.376,0.693,0.789,0.745,0.573,0.878,0.474
2,KNN,KNN_n_neighbors=21_metric=cosine,meta_spicy,0.2,159,525,255,58,0.703,0.34,0.504,0.781,0.523,0.384,0.733,0.673
2,KNN,KNN_n_neighbors=21_metric=cosine,meta_animal_musk,0.25,86,746,99,66,0.724,0.415,0.51,0.77,0.472,0.465,0.566,0.883
2,KNN,KNN_n_neighbors=21_metric=cosine,meta_earthy,0.25,119,653,133,92,0.697,0.371,0.514,0.776,0.579,0.472,0.564,0.831
2,KNN,KNN_n_neighbors=21_metric=cosine,meta_citrus,0.3,48,835,55,59,0.693,0.393,0.457,0.835,0.433,0.466,0.449,0.938
2,KNN,KNN_n_neighbors=21_metric=cosine,meta_chemical,0.25,374,266,311,46,0.676,0.374,0.677,0.774,0.707,0.546,0.89,0.461
2,KNN,KNN_n_neighbors=21_metric=cosine,meta_gourmand,0.35,165,615,138,79,0.746,0.461,0.603,0.836,0.665,0.545,0.676,0.817
2,KNN,KNN_n_neighbors=21_metric=cosine,meta_powdery_amber,0.25,161,572,207,57,0.736,0.405,0.549,0.792,0.49,0.438,0.739,0.734
3,LR,LR_C=0.01,meta_floral,0.6,170,658,96,84,0.771,0.534,0.654,0.869,0.626,0.639,0.669,0.873
3,LR,LR_C=0.01,meta_fruity,0.55,316,425,136,131,0.732,0.464,0.703,0.828,0.778,0.699,0.707,0.758
3,LR,LR_C=0.01,meta_sweet,0.4,328,294,333,53,0.665,0.337,0.63,0.754,0.644,0.496,0.861,0.469
3,LR,LR_C=0.01,meta_woody,0.5,158,629,168,53,0.769,0.468,0.588,0.836,0.625,0.485,0.749,0.789
3,LR,LR_C=0.01,meta_green,0.45,376,326,211,95,0.703,0.41,0.711,0.772,0.722,0.641,0.798,0.607
3,LR,LR_C=0.01,meta_spicy,0.6,120,667,126,95,0.7,0.381,0.521,0.79,0.519,0.488,0.558,0.841
3,LR,LR_C=0.01,meta_animal_musk,0.65,81,757,92,78,0.701,0.388,0.488,0.783,0.5,0.468,0.509,0.892
3,LR,LR_C=0.01,meta_earthy,0.65,87,740,80,101,0.683,0.383,0.49,0.778,0.554,0.521,0.463,0.902
3,LR,LR_C=0.01,meta_citrus,0.75,46,836,66,60,0.68,0.352,0.422,0.842,0.382,0.411,0.434,0.927
3,LR,LR_C=0.01,meta_chemical,0.45,330,357,216,105,0.691,0.379,0.673,0.768,0.722,0.604,0.759,0.623
3,LR,LR_C=0.01,meta_gourmand,0.5,199,574,177,58,0.769,0.485,0.629,0.84,0.638,0.529,0.774,0.764
3,LR,LR_C=0.01,meta_powdery_amber,0.6,132,665,141,70,0.739,0.431,0.556,0.831,0.524,0.484,0.653,0.825
3,LR,LR_C=0.1,meta_floral,0.55,185,630,124,69,0.782,0.531,0.657,0.868,0.627,0.599,0.728,0.836
3,LR,LR_C=0.1,meta_fruity,0.5,339,402,159,108,0.737,0.472,0.717,0.826,0.779,0.681,0.758,0.717
3,LR,LR_C=0.1,meta_sweet,0.5,275,401,226,106,0.681,0.35,0.624,0.747,0.637,0.549,0.722,0.64
3,LR,LR_C=0.1,meta_woody,0.5,149,632,165,62,0.75,0.438,0.568,0.831,0.631,0.475,0.706,0.793
3,LR,LR_C=0.1,meta_green,0.4,394,298,239,77,0.696,0.404,0.714,0.776,0.722,0.622,0.837,0.555
3,LR,LR_C=0.1,meta_spicy,0.6,126,664,129,89,0.712,0.399,0.536,0.788,0.528,0.494,0.586,0.837
3,LR,LR_C=0.1,meta_animal_musk,0.55,94,706,143,65,0.711,0.363,0.475,0.767,0.489,0.397,0.591,0.832
3,LR,LR_C=0.1,meta_earthy,0.65,90,727,93,98,0.683,0.369,0.485,0.777,0.546,0.492,0.479,0.887
3,LR,LR_C=0.1,meta_citrus,0.65,62,792,110,44,0.731,0.378,0.446,0.847,0.402,0.36,0.585,0.878
3,LR,LR_C=0.1,meta_chemical,0.45,321,370,203,114,0.692,0.38,0.669,0.765,0.715,0.613,0.738,0.646
3,LR,LR_C=0.1,meta_gourmand,0.55,178,617,134,79,0.757,0.485,0.626,0.839,0.634,0.571,0.693,0.822
3,LR,LR_C=0.1,meta_powdery_amber,0.55,146,634,172,56,0.755,0.439,0.562,0.835,0.533,0.459,0.723,0.787
3,LR,LR_C=1,meta_floral,0.6,174,649,105,80,0.773,0.53,0.653,0.867,0.627,0.624,0.685,0.861
3,LR,LR_C=1,meta_fruity,0.5,336,404,157,111,0.736,0.469,0.715,0.826,0.778,0.682,0.752,0.72
3,LR,LR_C=1,meta_sweet,0.4,316,311,316,65,0.663,0.326,0.624,0.745,0.635,0.5,0.829,0.496
3,LR,LR_C=1,meta_woody,0.5,149,630,167,62,0.748,0.436,0.565,0.831,0.63,0.472,0.706,0.79
3,LR,LR_C=1,meta_green,0.4,393,302,235,78,0.698,0.408,0.715,0.775,0.722,0.626,0.834,0.562
3,LR,LR_C=1,meta_spicy,0.6,127,663,130,88,0.713,0.401,0.538,0.787,0.528,0.494,0.591,0.836
3,LR,LR_C=1,meta_animal_musk,0.55,93,710,139,66,0.711,0.365,0.476,0.765,0.488,0.401,0.585,0.836
3,LR,LR_C=1,meta_earthy,0.65,90,728,92,98,0.683,0.371,0.486,0.777,0.546,0.495,0.479,0.888
3,LR,LR_C=1,meta_citrus,0.7,55,815,87,51,0.711,0.372,0.444,0.848,0.404,0.387,0.519,0.904
3,LR,LR_C=1,meta_chemical,0.45,317,371,202,118,0.688,0.373,0.665,0.764,0.714,0.611,0.729,0.647
3,LR,LR_C=1,meta_gourmand,0.55,181,618,133,76,0.764,0.496,0.634,0.838,0.633,0.576,0.704,0.823
3,LR,LR_C=1,meta_powdery_amber,0.6,133,667,139,69,0.743,0.438,0.561,0.835,0.534,0.489,0.658,0.828
3,LR,LR_C=10,meta_floral,0.6,174,649,105,80,0.773,0.53,0.653,0.867,0.628,0.624,0.685,0.861
3,LR,LR_C=10,meta_fruity,0.5,336,404,157,111,0.736,0.469,0.715,0.825,0.778,0.682,0.752,0.72
3,LR,LR_C=10,meta_sweet,0.35,331,264,363,50,0.645,0.303,0.616,0.745,0.635,0.477,0.869,0.421
3,LR,LR_C=10,meta_woody,0.5,149,630,167,62,0.748,0.436,0.565,0.831,0.63,0.472,0.706,0.79
3,LR,LR_C=10,meta_green,0.4,393,303,234,78,0.699,0.41,0.716,0.776,0.722,0.627,0.834,0.564
3,LR,LR_C=10,meta_spicy,0.6,128,662,131,87,0.715,0.403,0.54,0.787,0.528,0.494,0.595,0.835
3,LR,LR_C=10,meta_animal_musk,0.55,93,710,139,66,0.711,0.365,0.476,0.765,0.488,0.401,0.585,0.836
3,LR,LR_C=10,meta_earthy,0.65,91,728,92,97,0.686,0.376,0.491,0.777,0.545,0.497,0.484,0.888
3,LR,LR_C=10,meta_citrus,0.7,55,815,87,51,0.711,0.372,0.444,0.848,0.403,0.387,0.519,0.904
3,LR,LR_C=10,meta_chemical,0.45,316,372,201,119,0.688,0.372,0.664,0.764,0.714,0.611,0.726,0.649
3,LR,LR_C=10,meta_gourmand,0.55,181,618,133,76,0.764,0.496,0.634,0.838,0.633,0.576,0.704,0.823
3,LR,LR_C=10,meta_powdery_amber,0.6,133,667,139,69,0.743,0.438,0.561,0.835,0.534,0.489,0.658,0.828
3,LR,LR_C=100,meta_floral,0.6,174,649,105,80,0.773,0.53,0.653,0.867,0.628,0.624,0.685,0.861
3,LR,LR_C=100,meta_fruity,0.5,336,404,157,111,0.736,0.469,0.715,0.825,0.778,0.682,0.752,0.72
3,LR,LR_C=100,meta_sweet,0.35,331,264,363,50,0.645,0.303,0.616,0.745,0.635,0.477,0.869,0.421
3,LR,LR_C=100,meta_woody,0.5,149,630,167,62,0.748,0.436,0.565,0.831,0.63,0.472,0.706,0.79
3,LR,LR_C=100,meta_green,0.4,393,303,234,78,0.699,0.41,0.716,0.775,0.722,0.627,0.834,0.564
3,LR,LR_C=100,meta_spicy,0.6,128,662,131,87,0.715,0.403,0.54,0.787,0.528,0.494,0.595,0.835
3,LR,LR_C=100,meta_animal_musk,0.55,93,710,139,66,0.711,0.365,0.476,0.765,0.488,0.401,0.585,0.836
3,LR,LR_C=100,meta_earthy,0.65,91,728,92,97,0.686,0.376,0.491,0.777,0.545,0.497,0.484,0.888
3,LR,LR_C=100,meta_citrus,0.7,55,815,87,51,0.711,0.372,0.444,0.848,0.403,0.387,0.519,0.904
3,LR,LR_C=100,meta_chemical,0.45,316,372,201,119,0.688,0.372,0.664,0.764,0.714,0.611,0.726,0.649
3,LR,LR_C=100,meta_gourmand,0.55,181,618,133,76,0.764,0.496,0.634,0.838,0.633,0.576,0.704,0.823
3,LR,LR_C=100,meta_powdery_amber,0.6,133,667,139,69,0.743,0.438,0.561,0.835,0.534,0.489,0.658,0.828
3,RF,RF_n_estimators=100_max_features=sqrt,meta_floral,0.5,184,666,88,70,0.804,0.594,0.7,0.887,0.708,0.676,0.724,0.883
3,RF,RF_n_estimators=100_max_features=sqrt,meta_fruity,0.45,356,421,140,91,0.773,0.543,0.755,0.859,0.821,0.718,0.796,0.75
3,RF,RF_n_estimators=100_max_features=sqrt,meta_sweet,0.45,265,423,204,116,0.685,0.36,0.624,0.759,0.663,0.565,0.696,0.675
3,RF,RF_n_estimators=100_max_features=sqrt,meta_woody,0.4,149,651,146,62,0.761,0.468,0.589,0.837,0.614,0.505,0.706,0.817
3,RF,RF_n_estimators=100_max_features=sqrt,meta_green,0.4,378,330,207,93,0.709,0.422,0.716,0.788,0.763,0.646,0.803,0.615
3,RF,RF_n_estimators=100_max_features=sqrt,meta_spicy,0.4,137,613,180,78,0.705,0.362,0.515,0.783,0.544,0.432,0.637,0.773
3,RF,RF_n_estimators=100_max_features=sqrt,meta_animal_musk,0.4,95,720,129,64,0.723,0.391,0.496,0.794,0.524,0.424,0.597,0.848
3,RF,RF_n_estimators=100_max_features=sqrt,meta_earthy,0.5,95,741,79,93,0.704,0.422,0.525,0.785,0.566,0.546,0.505,0.904
3,RF,RF_n_estimators=100_max_features=sqrt,meta_citrus,0.45,54,851,51,52,0.726,0.455,0.512,0.865,0.541,0.514,0.509,0.943
3,RF,RF_n_estimators=100_max_features=sqrt,meta_chemical,0.4,354,352,221,81,0.714,0.428,0.701,0.787,0.727,0.616,0.814,0.614
3,RF,RF_n_estimators=100_max_features=sqrt,meta_gourmand,0.3,220,520,231,37,0.774,0.481,0.621,0.85,0.668,0.488,0.856,0.692
3,RF,RF_n_estimators=100_max_features=sqrt,meta_powdery_amber,0.45,122,674,132,80,0.72,0.406,0.535,0.824,0.557,0.48,0.604,0.836
3,RF,RF_n_estimators=100_max_features=log2,meta_floral,0.5,190,667,87,64,0.816,0.615,0.716,0.892,0.725,0.686,0.748,0.885
3,RF,RF_n_estimators=100_max_features=log2,meta_fruity,0.4,390,384,177,57,0.778,0.558,0.769,0.857,0.823,0.688,0.872,0.684
3,RF,RF_n_estimators=100_max_features=log2,meta_sweet,0.4,300,354,273,81,0.676,0.345,0.629,0.756,0.655,0.524,0.787,0.565
3,RF,RF_n_estimators=100_max_features=log2,meta_woody,0.4,151,647,150,60,0.764,0.469,0.59,0.836,0.627,0.502,0.716,0.812
3,RF,RF_n_estimators=100_max_features=log2,meta_green,0.45,348,358,179,123,0.703,0.405,0.697,0.791,0.771,0.66,0.739,0.667
3,RF,RF_n_estimators=100_max_features=log2,meta_spicy,0.35,153,560,233,62,0.709,0.352,0.509,0.789,0.529,0.396,0.712,0.706
3,RF,RF_n_estimators=100_max_features=log2,meta_animal_musk,0.45,82,765,84,77,0.708,0.41,0.505,0.782,0.528,0.494,0.516,0.901
3,RF,RF_n_estimators=100_max_features=log2,meta_earthy,0.55,80,766,54,108,0.68,0.413,0.497,0.797,0.559,0.597,0.426,0.934
3,RF,RF_n_estimators=100_max_features=log2,meta_citrus,0.5,49,865,37,57,0.711,0.463,0.51,0.856,0.538,0.57,0.462,0.959
3,RF,RF_n_estimators=100_max_features=log2,meta_chemical,0.45,335,375,198,100,0.712,0.421,0.692,0.786,0.732,0.629,0.77,0.654
3,RF,RF_n_estimators=100_max_features=log2,meta_gourmand,0.4,190,583,168,67,0.758,0.47,0.618,0.848,0.664,0.531,0.739,0.776
3,RF,RF_n_estimators=100_max_features=log2,meta_powdery_amber,0.45,120,686,120,82,0.723,0.418,0.543,0.824,0.552,0.5,0.594,0.851
3,RF,RF_n_estimators=300_max_features=sqrt,meta_floral,0.45,197,646,108,57,0.816,0.598,0.705,0.89,0.724,0.646,0.776,0.857
3,RF,RF_n_estimators=300_max_features=sqrt,meta_fruity,0.35,403,367,194,44,0.778,0.562,0.772,0.862,0.824,0.675,0.902,0.654
3,RF,RF_n_estimators=300_max_features=sqrt,meta_sweet,0.45,262,438,189,119,0.693,0.377,0.63,0.759,0.665,0.581,0.688,0.699
3,RF,RF_n_estimators=300_max_features=sqrt,meta_woody,0.4,148,655,142,63,0.762,0.47,0.591,0.837,0.62,0.51,0.701,0.822
3,RF,RF_n_estimators=300_max_features=sqrt,meta_green,0.4,374,337,200,97,0.711,0.425,0.716,0.791,0.77,0.652,0.794,0.628
3,RF,RF_n_estimators=300_max_features=sqrt,meta_spicy,0.4,137,616,177,78,0.707,0.366,0.518,0.791,0.563,0.436,0.637,0.777
3,RF,RF_n_estimators=300_max_features=sqrt,meta_animal_musk,0.4,95,732,117,64,0.73,0.411,0.512,0.8,0.54,0.448,0.597,0.862
3,RF,RF_n_estimators=300_max_features=sqrt,meta_earthy,0.45,105,715,105,83,0.715,0.413,0.528,0.793,0.566,0.5,0.559,0.872
3,RF,RF_n_estimators=300_max_features=sqrt,meta_citrus,0.4,63,838,64,43,0.762,0.484,0.541,0.862,0.543,0.496,0.594,0.929
3,RF,RF_n_estimators=300_max_features=sqrt,meta_chemical,0.45,332,378,195,103,0.711,0.419,0.69,0.786,0.728,0.63,0.763,0.66
3,RF,RF_n_estimators=300_max_features=sqrt,meta_gourmand,0.4,192,602,149,65,0.774,0.505,0.642,0.852,0.668,0.563,0.747,0.802
3,RF,RF_n_estimators=300_max_features=sqrt,meta_powdery_amber,0.35,159,605,201,43,0.769,0.449,0.566,0.83,0.565,0.442,0.787,0.751
3,RF,RF_n_estimators=300_max_features=log2,meta_floral,0.5,183,662,92,71,0.799,0.583,0.692,0.894,0.735,0.665,0.72,0.878
3,RF,RF_n_estimators=300_max_features=log2,meta_fruity,0.4,387,393,168,60,0.783,0.566,0.772,0.859,0.825,0.697,0.866,0.701
3,RF,RF_n_estimators=300_max_features=log2,meta_sweet,0.45,269,433,194,112,0.698,0.386,0.637,0.758,0.664,0.581,0.706,0.691
3,RF,RF_n_estimators=300_max_features=log2,meta_woody,0.4,150,652,145,61,0.764,0.473,0.593,0.839,0.619,0.508,0.711,0.818
3,RF,RF_n_estimators=300_max_features=log2,meta_green,0.45,346,358,179,125,0.701,0.401,0.695,0.791,0.775,0.659,0.735,0.667
3,RF,RF_n_estimators=300_max_features=log2,meta_spicy,0.45,122,673,120,93,0.708,0.399,0.534,0.792,0.553,0.504,0.567,0.849
3,RF,RF_n_estimators=300_max_features=log2,meta_animal_musk,0.35,99,700,149,60,0.724,0.378,0.486,0.797,0.538,0.399,0.623,0.824
3,RF,RF_n_estimators=300_max_features=log2,meta_earthy,0.4,114,676,144,74,0.715,0.384,0.511,0.797,0.569,0.442,0.606,0.824
3,RF,RF_n_estimators=300_max_features=log2,meta_citrus,0.45,55,850,52,51,0.731,0.459,0.516,0.863,0.547,0.514,0.519,0.942
3,RF,RF_n_estimators=300_max_features=log2,meta_chemical,0.4,355,348,225,80,0.712,0.424,0.7,0.789,0.734,0.612,0.816,0.607
3,RF,RF_n_estimators=300_max_features=log2,meta_gourmand,0.4,198,586,165,59,0.775,0.5,0.639,0.853,0.669,0.545,0.77,0.78
3,RF,RF_n_estimators=300_max_features=log2,meta_powdery_amber,0.5,99,728,78,103,0.697,0.414,0.522,0.833,0.57,0.559,0.49,0.903
3,XGB,XGB_n_estimators=100_max_depth=3,meta_floral,0.5,191,636,118,63,0.798,0.561,0.679,0.881,0.696,0.618,0.752,0.844
3,XGB,XGB_n_estimators=100_max_depth=3,meta_fruity,0.35,381,361,200,66,0.748,0.499,0.741,0.839,0.8,0.656,0.852,0.643
3,XGB,XGB_n_estimators=100_max_depth=3,meta_sweet,0.35,311,341,286,70,0.68,0.355,0.636,0.757,0.669,0.521,0.816,0.544
3,XGB,XGB_n_estimators=100_max_depth=3,meta_woody,0.45,145,651,146,66,0.752,0.452,0.578,0.835,0.613,0.498,0.687,0.817
3,XGB,XGB_n_estimators=100_max_depth=3,meta_green,0.35,379,309,228,92,0.69,0.387,0.703,0.783,0.76,0.624,0.805,0.575
3,XGB,XGB_n_estimators=100_max_depth=3,meta_spicy,0.45,140,609,184,75,0.71,0.368,0.519,0.784,0.515,0.432,0.651,0.768
3,XGB,XGB_n_estimators=100_max_depth=3,meta_animal_musk,0.55,78,753,96,81,0.689,0.364,0.468,0.785,0.499,0.448,0.491,0.887
3,XGB,XGB_n_estimators=100_max_depth=3,meta_earthy,0.55,98,710,110,90,0.694,0.373,0.495,0.788,0.547,0.471,0.521,0.866
3,XGB,XGB_n_estimators=100_max_depth=3,meta_citrus,0.75,42,871,31,64,0.681,0.428,0.469,0.87,0.519,0.575,0.396,0.966
3,XGB,XGB_n_estimators=100_max_depth=3,meta_chemical,0.5,297,415,158,138,0.704,0.405,0.667,0.772,0.734,0.653,0.683,0.724
3,XGB,XGB_n_estimators=100_max_depth=3,meta_gourmand,0.4,194,573,178,63,0.759,0.468,0.617,0.831,0.674,0.522,0.755,0.763
3,XGB,XGB_n_estimators=100_max_depth=3,meta_powdery_amber,0.5,136,655,151,66,0.743,0.431,0.556,0.826,0.498,0.474,0.673,0.813
3,XGB,XGB_n_estimators=100_max_depth=6,meta_floral,0.25,195,625,129,59,0.798,0.555,0.675,0.872,0.675,0.602,0.768,0.829
3,XGB,XGB_n_estimators=100_max_depth=6,meta_fruity,0.2,389,353,208,58,0.75,0.505,0.745,0.843,0.806,0.652,0.87,0.629
3,XGB,XGB_n_estimators=100_max_depth=6,meta_sweet,0.25,292,366,261,89,0.675,0.341,0.625,0.749,0.665,0.528,0.766,0.584
3,XGB,XGB_n_estimators=100_max_depth=6,meta_woody,0.2,141,658,139,70,0.747,0.449,0.574,0.827,0.586,0.504,0.668,0.826
3,XGB,XGB_n_estimators=100_max_depth=6,meta_green,0.25,363,321,216,108,0.684,0.372,0.691,0.779,0.747,0.627,0.771,0.598
3,XGB,XGB_n_estimators=100_max_depth=6,meta_spicy,0.3,126,648,145,89,0.702,0.373,0.519,0.786,0.533,0.465,0.586,0.817
3,XGB,XGB_n_estimators=100_max_depth=6,meta_animal_musk,0.2,83,724,125,76,0.687,0.338,0.452,0.764,0.501,0.399,0.522,0.853
3,XGB,XGB_n_estimators=100_max_depth=6,meta_earthy,0.3,100,704,116,88,0.695,0.371,0.495,0.772,0.542,0.463,0.532,0.859
3,XGB,XGB_n_estimators=100_max_depth=6,meta_citrus,0.3,53,845,57,53,0.718,0.43,0.491,0.847,0.491,0.482,0.5,0.937
3,XGB,XGB_n_estimators=100_max_depth=6,meta_chemical,0.3,333,380,193,102,0.714,0.425,0.693,0.79,0.746,0.633,0.766,0.663
3,XGB,XGB_n_estimators=100_max_depth=6,meta_gourmand,0.25,182,616,135,75,0.764,0.496,0.634,0.845,0.675,0.574,0.708,0.82
3,XGB,XGB_n_estimators=100_max_depth=6,meta_powdery_amber,0.2,139,642,164,63,0.742,0.423,0.55,0.819,0.527,0.459,0.688,0.797
3,XGB,XGB_n_estimators=300_max_depth=3,meta_floral,0.3,198,621,133,56,0.802,0.558,0.677,0.878,0.68,0.598,0.78,0.824
3,XGB,XGB_n_estimators=300_max_depth=3,meta_fruity,0.25,386,363,198,61,0.755,0.514,0.749,0.841,0.805,0.661,0.864,0.647
3,XGB,XGB_n_estimators=300_max_depth=3,meta_sweet,0.4,254,429,198,127,0.675,0.342,0.61,0.746,0.657,0.562,0.667,0.684
3,XGB,XGB_n_estimators=300_max_depth=3,meta_woody,0.2,157,630,167,54,0.767,0.466,0.587,0.838,0.614,0.485,0.744,0.79
3,XGB,XGB_n_estimators=300_max_depth=3,meta_green,0.35,356,344,193,115,0.698,0.397,0.698,0.776,0.748,0.648,0.756,0.641
3,XGB,XGB_n_estimators=300_max_depth=3,meta_spicy,0.15,163,509,284,52,0.7,0.33,0.492,0.782,0.508,0.365,0.758,0.642
3,XGB,XGB_n_estimators=300_max_depth=3,meta_animal_musk,0.35,75,745,104,84,0.675,0.333,0.444,0.776,0.499,0.419,0.472,0.878
3,XGB,XGB_n_estimators=300_max_depth=3,meta_earthy,0.5,86,736,84,102,0.678,0.369,0.48,0.778,0.548,0.506,0.457,0.898
3,XGB,XGB_n_estimators=300_max_depth=3,meta_citrus,0.3,60,831,71,46,0.744,0.445,0.506,0.858,0.507,0.458,0.566,0.921
3,XGB,XGB_n_estimators=300_max_depth=3,meta_chemical,0.4,312,393,180,123,0.702,0.399,0.673,0.771,0.735,0.634,0.717,0.686
3,XGB,XGB_n_estimators=300_max_depth=3,meta_gourmand,0.4,161,639,112,96,0.739,0.468,0.608,0.837,0.666,0.59,0.626,0.851
3,XGB,XGB_n_estimators=300_max_depth=3,meta_powdery_amber,0.3,133,656,150,69,0.736,0.421,0.548,0.825,0.505,0.47,0.658,0.814
3,XGB,XGB_n_estimators=300_max_depth=6,meta_floral,0.15,195,625,129,59,0.798,0.555,0.675,0.875,0.689,0.602,0.768,0.829
3,XGB,XGB_n_estimators=300_max_depth=6,meta_fruity,0.05,402,312,249,45,0.728,0.473,0.732,0.843,0.807,0.618,0.899,0.556
3,XGB,XGB_n_estimators=300_max_depth=6,meta_sweet,0.2,258,409,218,123,0.665,0.32,0.602,0.737,0.655,0.542,0.677,0.652
3,XGB,XGB_n_estimators=300_max_depth=6,meta_woody,0.15,135,673,124,76,0.742,0.451,0.574,0.826,0.59,0.521,0.64,0.844
3,XGB,XGB_n_estimators=300_max_depth=6,meta_green,0.15,372,326,211,99,0.698,0.401,0.706,0.775,0.746,0.638,0.79,0.607
3,XGB,XGB_n_estimators=300_max_depth=6,meta_spicy,0.2,120,657,136,95,0.693,0.364,0.51,0.781,0.542,0.469,0.558,0.828
3,XGB,XGB_n_estimators=300_max_depth=6,meta_animal_musk,0.05,88,700,149,71,0.689,0.325,0.444,0.764,0.509,0.371,0.553,0.824
3,XGB,XGB_n_estimators=300_max_depth=6,meta_earthy,0.25,95,724,96,93,0.694,0.386,0.501,0.773,0.546,0.497,0.505,0.883
3,XGB,XGB_n_estimators=300_max_depth=6,meta_citrus,0.25,52,847,55,54,0.715,0.428,0.488,0.851,0.501,0.486,0.491,0.939
3,XGB,XGB_n_estimators=300_max_depth=6,meta_chemical,0.25,313,393,180,122,0.703,0.402,0.675,0.781,0.723,0.635,0.72,0.686
3,XGB,XGB_n_estimators=300_max_depth=6,meta_gourmand,0.25,163,646,105,94,0.747,0.488,0.621,0.845,0.67,0.608,0.634,0.86
3,XGB,XGB_n_estimators=300_max_depth=6,meta_powdery_amber,0.1,133,659,147,69,0.738,0.425,0.552,0.819,0.518,0.475,0.658,0.818
3,SVM,SVM_C=0.1,meta_floral,0.4,159,666,88,95,0.755,0.514,0.635,0.858,0.653,0.644,0.626,0.883
3,SVM,SVM_C=0.1,meta_fruity,0.35,372,360,201,75,0.737,0.475,0.729,0.823,0.782,0.649,0.832,0.642
3,SVM,SVM_C=0.1,meta_sweet,0.3,317,304,323,64,0.658,0.319,0.621,0.74,0.627,0.495,0.832,0.485
3,SVM,SVM_C=0.1,meta_woody,0.35,138,661,136,73,0.742,0.442,0.569,0.814,0.567,0.504,0.654,0.829
3,SVM,SVM_C=0.1,meta_green,0.35,381,286,251,90,0.671,0.352,0.691,0.75,0.708,0.603,0.809,0.533
3,SVM,SVM_C=0.1,meta_spicy,0.2,151,510,283,64,0.673,0.286,0.465,0.758,0.457,0.348,0.702,0.643
3,SVM,SVM_C=0.1,meta_animal_musk,0.15,108,670,179,51,0.734,0.378,0.484,0.769,0.436,0.376,0.679,0.789
3,SVM,SVM_C=0.1,meta_earthy,0.35,90,722,98,98,0.68,0.359,0.479,0.763,0.507,0.479,0.479,0.88
3,SVM,SVM_C=0.1,meta_citrus,0.3,47,839,63,59,0.687,0.368,0.435,0.84,0.393,0.427,0.443,0.93
3,SVM,SVM_C=0.1,meta_chemical,0.35,363,310,263,72,0.688,0.383,0.684,0.743,0.671,0.58,0.834,0.541
3,SVM,SVM_C=0.1,meta_gourmand,0.2,212,508,243,45,0.751,0.439,0.596,0.825,0.603,0.466,0.825,0.676
3,SVM,SVM_C=0.1,meta_powdery_amber,0.2,145,578,228,57,0.717,0.361,0.504,0.791,0.461,0.389,0.718,0.717
3,SVM,SVM_C=1,meta_floral,0.35,188,655,99,66,0.804,0.586,0.695,0.884,0.697,0.655,0.74,0.869
3,SVM,SVM_C=1,meta_fruity,0.3,382,365,196,65,0.753,0.507,0.745,0.843,0.803,0.661,0.855,0.651
3,SVM,SVM_C=1,meta_sweet,0.3,313,341,286,68,0.683,0.361,0.639,0.762,0.654,0.523,0.822,0.544
3,SVM,SVM_C=1,meta_woody,0.45,117,710,87,94,0.723,0.451,0.564,0.823,0.572,0.574,0.555,0.891
3,SVM,SVM_C=1,meta_green,0.3,395,296,241,76,0.695,0.403,0.714,0.784,0.753,0.621,0.839,0.551
